650	сложную	сложный	ADJ	JJL	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#234.169#234.548
651	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#234.548#234.927
652	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#234.927#235.306
653	эксцентричную	эксцентричный	ADJ	JJL	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#235.306#235.685
654	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#235.685#236.064
655	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#236.064#236.443
656	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#236.443#236.822
657	неоднозначную	неоднозначный	ADJ	JJL	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#236.822#237.201
658	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#237.201#237.58
659	инсценировку	инсценировка	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#237.58#237.959
660	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#237.959#238.338
661	по	по	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#238.338#238.717
662	роману	роман	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#238.717#239.096
663	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#239.096#239.475
664	с...	с...	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#239.475#239.854
665	сам	сам	ADJ	JJL	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#239.854#240.233
666	написал	написать	VERB	VBC	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#240.233#240.612
667	со	со	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#240.612#240.991
668	своим	свой	DET	PRP$	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#240.991#241.37
669	товарищем	товарище	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#241.37#241.749
670	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#241.749#242.128
671	по	по	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#242.128#242.507
672	роману	роман	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#242.507#242.886
673	Грэма	Грэм	PROPN	NNP	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#242.886#243.265
674	Грина	Грин	PROPN	NNP	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#243.265#243.644
675	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#243.644#244.023
676	Путешествие	путешествие	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#244.023#244.402
677	с	с	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#244.402#244.781
678	моей	мой	DET	PRP$	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#244.781#245.16
679	тётушкой	тётушка	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#245.16#245.539
680	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#245.539#245.918
681	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#245.918#246.297
682	э	э	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#246.297#246.676
683	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#246.676#247.055
684	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#247.055#247.434
685	таких	такой	DET	DT	Case=Gen|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#247.434#247.813
686	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#247.813#248.192
687	вообще	вообще	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#248.192#248.571
688	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#248.571#248.95
689	играла	играть	VERB	VBC	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#248.95#249.329
690	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#249.329#249.708
691	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#249.708#250.087
692	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#250.087#250.466
693	мне	я	PRON	PRP	Case=Dat|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#250.466#250.845
694	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#250.845#251.224
695	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#251.224#251.603
696	какбы	какба	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#251.603#251.982
697	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#251.982#252.361
698	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#252.361#252.74
699	но	но	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#252.74#253.119
700	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#253.119#253.498
701	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#253.498#253.877
702	пускаюсь	пускаюсь	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#253.877#254.256
703	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#254.256#254.635
704	эту	этот	DET	DT	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#254.635#255.014
705	авантюру	авантюр	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#255.014#255.4
706	он	он	PRON	PRP	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#256.5#256.869
707	как	как	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#256.869#257.238
708	режиссёр	режиссер	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#257.238#257.607
709	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#257.607#257.976
710	как	как	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#257.976#258.345
711	автор	автор	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#258.345#258.714
712	инсценировки	инсценировка	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#258.714#259.083
713	да	да	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#259.083#259.452
714	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#259.452#259.821
715	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#259.821#260.19
716	пускаюсь	пускаюсь	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#260.19#260.559
717	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#260.559#260.928
718	эту	этот	DET	DT	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#260.928#261.297
719	авантюру	авантюр	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#261.297#261.666
720	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#261.666#262.035
721	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#262.035#262.404
722	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#262.404#262.773
723	понимаю	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#262.773#263.142
724	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#263.142#263.511
725	намерения	намерение	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#263.511#263.88
726	наши	наш	DET	PRP$	Case=Nom|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#263.88#264.249
727	благие	благой	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#264.249#264.618
728	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#264.618#264.987
729	вот	вот	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#264.987#265.356
730	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#265.356#265.725
731	хотя	хотя	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#265.725#266.094
732	намерениями	намерение	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#266.094#266.463
733	конечно	конечно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#266.463#266.832
734	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#266.832#267.201
735	ад	ад	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#267.201#267.57
736	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#267.57#267.939
737	но	но	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#267.939#268.308
738	намерения	намерение	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#268.308#268.677
739	благие	благой	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#268.677#269.046
740	а	а	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#269.046#269.415
741	уже	уже	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#269.415#269.784
742	дальше	далеко	ADV	RBR	Degree=Cmp	_	_	_	@omo1947f-words#@omo1947f#269.784#270.153
743	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#270.153#270.522
744	получится	получиться	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#270.522#270.92
745	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#277.8#278.158
746	этк...	этк...	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#278.158#278.516
747	хорошо	хорошо	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#278.516#278.874
748	когда	когда	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#278.874#279.232
749	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#279.232#279.59
750	совпадает	совпадать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#279.59#279.948
751	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#279.948#280.306
752	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#280.306#280.664
753	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#280.664#281.022
754	иногда	иногда	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#281.022#281.38
755	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#281.38#281.738
756	получаешь	получаешь	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#281.738#282.096
757	от	от	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#282.096#282.454
758	п...	п...	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#282.454#282.812
759	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#282.812#283.17
760	от	от	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#283.17#283.528
761	процесса	процесс	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#283.528#283.886
762	от	от	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#283.886#284.244
763	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#284.244#284.602
764	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#284.602#284.96
765	вообще	вообще	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#284.96#285.318
766	больше	много	ADV	RBR	Degree=Cmp	_	_	_	@omo1947f-words#@omo1947f#285.318#285.676
767	люблю	любль	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#285.676#286.034
768	репетиции	репетиция	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#286.034#286.392
769	честно	честно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#286.392#286.75
770	говоря	говорить	VERB	VBG	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#286.75#287.108
771	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#287.108#287.466
772	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#287.466#287.824
773	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#287.824#288.182
774	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#288.182#288.54
775	можно	можно	VERB	PRED	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#288.54#288.898
776	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#288.898#289.256
777	ошибаться	ошибаться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#289.256#289.614
778	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#289.614#289.972
779	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#289.972#290.33
780	чувствовать	чувствовать	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#290.33#290.688
781	себя	себя	PRON	PRP	Case=Acc|Reflex=Yes	_	_	_	@omo1947f-words#@omo1947f#290.688#291.046
782	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#291.046#291.404
783	дураком	дурак	NOUN	NN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#291.404#291.762
784	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#291.762#292.12
785	глупым	глупый	ADJ	JJL	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#292.12#292.478
786	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#292.478#292.836
787	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#292.836#293.194
788	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#293.194#293.552
789	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#293.552#293.91
790	бездарным	бездарный	ADJ	JJL	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#293.91#294.268
791	какое-то	какое-то	DET	DT	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#294.268#294.626
792	время	время	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#294.626#294.984
793	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#294.984#295.342
794	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#295.342#295.7
795	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#295.7#296.058
796	неталантливым	неталантливый	ADJ	ORD	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#296.058#296.416
797	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#296.416#296.774
798	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#296.774#297.132
799	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#297.132#297.49
800	можно	можно	VERB	PRED	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#297.49#297.848
801	всё	весь	DET	DT	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#297.848#298.206
802	репетиция	репетиция	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#298.206#298.564
803	для	для	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#298.564#298.922
804	этого	это	PRON	DT	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#298.922#299.3
805	чтобы	чтобы	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#300.37#300.84
806	потом	потом	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#300.84#301.31
807	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#301.31#301.78
808	выйти	выйти	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#301.78#302.25
809	на	на	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#302.25#302.72
810	какую-то	какую-то	DET	DT	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#302.72#303.19
811	тропинку	тропинка	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#303.19#303.66
812	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#303.66#304.13
813	где	где	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#304.13#304.6
814	ты	ты	PRON	PRP	Case=Nom|Number=Sing|Person=2	_	_	_	@omo1947f-words#@omo1947f#304.6#305.07
815	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#305.07#305.54
816	ну	но	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#305.54#306.01
817	во-первых	во-первых	ADP	AFX	_	_	_	_	@omo1947f-words#@omo1947f#306.01#306.48
818	выражаешь	выражаешь	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#306.48#306.95
819	персонажа	персонаж	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#306.95#307.42
820	своего	свой	DET	PRP$	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#307.42#307.89
821	полностью	полностью	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#307.89#308.36
822	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#308.36#308.83
823	во-вторых	во-вторых	ADP	AFX	_	_	_	_	@omo1947f-words#@omo1947f#308.83#309.3
824	ты	ты	PRON	PRP	Case=Nom|Number=Sing|Person=2	_	_	_	@omo1947f-words#@omo1947f#309.3#309.77
825	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#309.77#310.24
826	как	как	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#310.24#310.71
827	бы	бы	AUX	RP	_	_	_	_	@omo1947f-words#@omo1947f#310.71#311.18
828	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#311.18#311.65
829	выражаешь	выражаешь	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#311.65#312.12
830	автора	автор	NOUN	NN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#312.12#312.59
831	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#312.59#313.06
832	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#313.06#313.53
833	себя	себя	PRON	PRP	Case=Acc|Reflex=Yes	_	_	_	@omo1947f-words#@omo1947f#313.53#314.0
834	э	э	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#325.67#325.99
835	он	он	PRON	PRP	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#325.99#326.31
836	к...	к...	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#326.31#326.63
837	ну	на	PROPN	NNP	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#326.63#326.95
838	нет	нет	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#326.95#327.27
839	конечно	конечно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#327.27#327.59
840	он	он	PRON	PRP	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#327.59#327.91
841	э	э	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#327.91#328.23
842	как	как	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#329.4#329.733
843	вам	вы	PRON	PRP	Case=Dat|Number=Plur|Person=2	_	_	_	@omo1947f-words#@omo1947f#329.733#330.066
844	сказать	сказать	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#330.066#330.4
845	у	у	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#331.5#331.854
846	него	он	PRON	PRP	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#331.854#332.208
847	доста...	доста…	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#332.208#332.562
848	у	у	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#332.562#332.916
849	него	он	PRON	PRP	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#332.916#333.27
850	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#333.27#333.624
851	ээ	ээ	PROPN	NNP	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#333.624#333.978
852	какое-то	какое-то	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#333.978#334.332
853	ясное	ясный	ADJ	JJL	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#334.332#334.686
854	своё	свой	DET	PRP$	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#334.686#335.04
855	видение	видение	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#335.04#335.394
856	этой	этот	DET	DT	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#335.394#335.748
857	этой	этот	DET	DT	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#335.748#336.102
858	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#336.102#336.456
859	постановки	постановка	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#336.456#336.81
860	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#336.81#337.164
861	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#337.164#337.518
862	ясное	ясный	ADJ	JJL	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#337.518#337.872
863	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#337.872#338.226
864	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#338.226#338.58
865	оно	оно	PRON	PRP	Case=Nom|Gender=Neut|Number=Sing|Person=3	_	_	_	@omo1947f-words#@omo1947f#338.58#338.934
866	иногда	иногда	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#338.934#339.288
867	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#339.288#339.642
868	совпадает	совпадать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#339.642#339.996
869	с	с	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#339.996#340.35
870	моим	моить	ADJ	JJL	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#340.35#340.704
871	там	там	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#340.704#341.058
872	или	или	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#341.058#341.412
873	с	с	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#341.412#341.766
874	с	с	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#341.766#342.12
875	нашим	наш	DET	PRP$	Case=Ins|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#342.12#342.49
876	но	но	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#344.75#345.086
877	если	если	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#345.086#345.422
